1	  color 																																																														
2	  version 	  part 	  howev 	  hair 	  prefer 	  volum 	  hair 																																																								
3	  dy 	  hair 	  fuller 	  scent 	  pleasant 	  version 	  improv 																																																								
4	  product 	  year 	  choic 	  gettibg 	  hair 	  retain 	  luster 	  week 	  sinc 	  look 	  stay 	  product 	  see 	  result 																																																	
5	  work 	  happi 	  others 																																																												
6	  love 	  use 	  thank 																																																												
7	  love 	  shampooconditioner 	  use 	  color 	  treat 	  hair 	  hair 	  greasi 	  feel 	  brand 	  product 	  anyon 	  color 	  hair 	  amaz 	  brand 	  panten 																																														
2783	  receiv 	  conditioner 	  leav 	  hair 	  use 	  iv 	  use 	  week 	  thank 	  opinion 	  review 	  part 	  promotion 																																																		
2784	  conditioner 	  test 	  purpose 	  use 	  line 	  week 	  product 	  caus 	  smell 	  leav 	  minute 	  review 	  part 	  promotion 																																																	
2785	  condition 	  use 	  clay 	  mask 	  shampoo 	  differ 	  use 	  hair 	  shini 	  realli 	  amount 	  hair 	  product 	  test 	  purpos 	  opinion 	  use 	  product 	  review 	  part 																																											
2786	  receiv 	  hair 	  lightweight 	  hair 	  smooth 	  review 	  part 	  promotion 																																																							
2787	  im 	  trial 	  shampoo 	  influenst 	  hook 	  hair 	  make 	  step 	  preshampoo 	  mask 	  shampoo 	  conditioner 	  review 	  part 	  promotion 																																																
2788	  curli 	  absolut 	  love 	  conditioner 	  use 	  system 	  realli 	  delivers 	  dri 	  hair 	  color 	  treat 	  hair 	  wavi 	  condition 	  year 	  realli 	  moistur 	  conditioner 	  clay 	  system 	  shampoo 	  help 	  oil 	  bay 	  multipl 	  day 	  condition 	  realli 	  deliv 	  conditioning 																																
2789	  product 	  hair 	  way 	  work 	  hair 	  curl 	  style 	  highli 	  product 	  clay 	  shampoo 	  mask 	  clay 	  shampoo 	  smell 	  part 	  promotion 																																														
2790	  clay 	  reciev 	  clay 	  box 	  influenst 	  import 	  product 	  perfect 	  feel 	  look 	  clay 	  mask 	  shampoo 	  use 	  step 	  condition 	  towel 	  dri 	  style 	  blow 	  straightner 	  hair 	  trio 	  awsom 	  deff 	  purchas 	  review 	  part 	  promotion 																																		
2791	  influenst 	  shampoo 	  hair 	  smell 	  use 	  set 	  root 	  quickli 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																																
2792	  end 	  smell 	  shampoo 	  prewash 	  hair 	  mask 	  opinion 	  review 	  part 	  promotion 																																																					
2793	  product 	  point 	  treatment 	  hair 	  exquisit 	  smell 	  use 	  remov 	  shampoo 	  masaje 	  hair 	  let 	  act 	  water 	  readi 	  hair 	  manag 	  beauti 	  receiv 	  rins 	  part 	  test 	  effect 	  result 	  review 	  part 	  promotion 																																				
2794	  receiv 	  hair 	  mask 	  line 	  test 	  review 	  product 	  smell 	  combin 	  mask 	  condition 	  hair 	  babi 	  residu 	  hair 	  volume 	  conditioner 	  end 	  review 	  part 																																											
2795	  condition 	  voxbox 	  test 	  product 	  opinion 	  condition 	  felt 	  moistur 	  hair 	  review 	  part 	  promotion 																																																			
2796	  condition 	  hair 	  immedi 	  feel 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																																					
2797	  product 	  believ 	  preshampoo 	  essenti 	  peopl 	  root 	  end 	  review 	  part 	  promotion 																																																					
2798	  love 	  review 	  condition 	  serv 	  feel 	  end 	  dont 	  lookfeel 	  dri 	  review 	  part 	  promotion 																																																			
2799	  love 	  conditioner 	  hydrat 	  entir 	  scalp 	  end 	  hair 	  buy 	  receiv 	  test 	  review 	  influenster 	  review 	  part 	  promotion 																																																
2800	  product 	  extraordinari 	  clay 	  line 	  condition 	  moistur 	  conditioner 	  bounci 	  hair 	  end 	  review 	  part 	  promotion 																																																		
2801	  product 	  test 	  opinion 	  love 	  conditioner 	  hydrat 	  end 	  get 	  job 	  review 	  part 	  promotion 																																																			
2802	  product 	  realli 	  hair 	  smooth 	  hair 	  style 	  hair 	  feel 	  reciev 	  product 	  complementari 	  influenster 	  review 	  part 	  promotion 																																																
2803	  conditioner 	  opinion 	  loveee 	  conditioner 	  hair 	  detangl 	  condit 	  dream 	  hair 	  moistur 	  condition 	  review 	  part 	  promotion 																																																	
2804	  love 	  shampoo 	  differ 	  type 	  clay 	  specif 	  target 	  hair 	  root 	  end 	  condition 	  thick 	  spread 	  hair 	  job 	  moistur 	  tangl 	  condit 	  middl 	  hair 	  root 	  easi 	  brush 	  bounci 	  style 	  easili 	  hair 	  root 	  day 	  consid 	  review 																																
2805	  manag 	  love 	  conditioner 	  silki 	  condition 	  hair 	  look 	  condition 	  smell 	  creami 	  receiv 	  test 	  opinion 	  review 	  part 	  promotion 																																															
2806	  condition 	  condition 	  hair 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																																						
2807	  product 	  clay 	  shampoo 	  hair 	  iv 	  reliev 	  start 	  product 	  hair 	  wonder 	  look 	  hair 	  feel 	  healthier 	  iv 	  hour 	  challeng 	  hair 	  product 	  review 	  part 	  promotion 																																									
2808	  clay 	  week 	  packag 	  easi 	  use 	  scent 	  feel 	  silk 	  use 	  product 	  match 	  shampoo 	  hair 	  minut 	  hair 	  silky 	  receiv 	  product 	  complimentari 	  opinion 	  part 	  promotion 																																									
2809	  conditioner 	  step 	  condition 	  hair 	  mask 	  hair 	  time 	  hair 	  smell 	  treat 	  product 	  receiv 	  product 	  testingreview 	  review 	  part 	  promotion 																																														
2810	  product 	  realli 	  product 	  use 	  amount 	  condition 	  typic 	  use 	  realli 	  thick 	  condition 	  consistency 	  detangl 	  hair 	  use 	  half 	  bottle 	  clean 	  smell 	  wash 	  hair 	  product 	  help 	  root 	  feel 	  time 	  hair 	  product 	  people 	  feel 	  hair 																																
2811	  condition 	  shampoo 	  influenst 	  voxbox 	  condition 	  doubt 	  mask 	  shampoo 	  hair 	  realli 	  happi 	  line 	  work 	  condition 	  hair 	  hair 	  condition 	  realli 	  begin 	  hair 	  use 	  definit 	  continu 	  use 	  conditioner 	  review 	  part 	  promotion 																																			
2812	  use 	  smell 	  softer 	  hair 	  use 	  influenst 	  test 	  buy 	  part 	  promotion 																																																					
2813	  condition 	  hair 	  condition 	  loreal 	  clay 	  rebalanc 	  condition 	  consist 	  amount 	  palm 	  quickli 	  cover 	  hair 	  time 	  amount 	  condition 	  hair 	  minut 	  rins 	  time 	  shini 	  smell 	  day 	  product 	  complimentari 	  test 	  opinion 	  review 	  part 	  promotion 																																	
2814	  clay 	  hair 	  root 	  end 	  leav 	  hair 	  silki 	  feel 	  definit 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																															
2815	  root 	  face 	  test 	  hair 	  test 	  purpos 	  thank 	  influenst 	  review 	  part 	  promotion 																																																				
2816	  thing 	  gener 	  day 	  hair 	  day 	  wash 	  thank 	  review 	  part 	  promotion 																																																					
2817	  product 	  step 	  product 	  work 	  scalp 	  dri 	  root 	  stuff 	  hair 	  review 	  part 	  promotion 																																																			
2818	  reciev 	  influenst 	  love 	  smell 	  use 	  job 	  twice 	  week 	  wash 	  hair 	  day 	  hair 	  review 	  part 	  promotion 																																																
2819	  receiv 	  condition 	  test 	  influenster 	  hair 	  root 	  end 	  condition 	  end 	  feel 	  part 	  promotion 																																																			
2820	  condition 	  complimentari 	  use 	  step 	  mask 	  condition 	  wash 	  blow 	  dri 	  hair 	  hair 	  end 	  definit 	  feel 	  instantli 	  use 	  shampoo 	  comparison 	  daili 	  conditioner 	  use 	  product 	  hair 	  review 	  part 	  promotion 																																					
2821	  product 	  promis 	  use 	  line 	  product 	  hair 	  line 	  life 	  hair 	  product 	  opinion 	  review 	  part 	  promotion 																																																	
2822	  condition 	  love 	  smell 	  work 	  hair 	  influenst 	  review 	  part 	  promotion 																																																						
2823	  product 	  hair 	  end 	  review 	  part 	  promotion 																																																									
2824	  condition 	  test 	  love 	  condition 	  work 	  extraordinari 	  clay 	  line 	  hair 	  hour 	  part 	  routine 	  review 	  part 	  promotion 																																																
2825	  realli 	  iv 	  hair 	  day 	  iv 	  review 	  part 	  promotion 																																																							
2826	  item 	  conditioner 	  hair 	  silki 	  manag 	  post 	  review 	  part 	  promotion 																																																						
2827	  product 	  influenst 	  cannot 	  stop 	  use 	  product 	  oil 	  time 	  review 	  part 	  promotion 																																																				
2828	  receiv 	  help 	  hair 	  product 	  honest 	  review 	  definit 	  purchas 	  review 	  part 	  promotion 																																																				
2829	  iv 	  glad 	  conditioner 	  lot 	  money 	  tri 	  product 	  hair 	  iv 	  condit 	  hair 	  silki 	  review 	  part 	  promotion 																																																
2830	  product 	  use 	  line 	  favorit 	  conditioner 	  hair 	  coars 	  product 	  success 	  iv 	  le 	  oili 	  sinc 	  use 	  product 	  softer 	  hair 	  packaging 	  gotitfre 	  influenster 	  part 	  promotion 																																									
2831	  receiv 	  test 	  opinion 	  condition 	  hair 	  review 	  part 	  promotion 																																																							
2832	  receiv 	  influenster 	  pair 	  preshampoo 	  mask 	  definit 	  use 	  week 	  look 	  review 	  part 	  promotion 																																																			
2833	  definit 	  influenst 	  box 	  month 	  immedi 	  root 	  constantli 	  struggl 	  condition 	  hair 	  thank 	  influenster 	  review 	  part 	  promotion 																																																
2834	  thrill 	  clay 	  mask 	  shampoo 	  conditioner 	  complet 	  system 	  hair 	  day 	  product 	  test 	  purpos 	  influenster 	  opinion 	  review 	  part 	  promotion 																																														
2835	  product 	  condition 	  courtesi 	  influenster 	  end 	  oili 	  root 	  system 	  love 	  condition 	  end 	  feel 	  look 	  definit 	  time 	  wash 	  dri 	  scalp 	  love 	  hair 	  ad 	  weight 	  mani 	  moistur 	  conditioner 	  review 	  part 	  promotion 																																			
2836	  product 	  hesit 	  believ 	  claim 	  hair 	  oili 	  hour 	  problem 	  hair 	  problem 	  especi 	  winter 	  wash 	  cold 	  weather 	  use 	  condition 	  preshampoo 	  mask 	  packaging 	  day 	  hair 	  oil 	  end 	  day 	  anywher 	  shampoocondition 	  coupl 	  fact 	  afford 	  cement 																																
2837	  water 	  complimentari 	  review 	  genuin 	  product 	  market 	  target 	  hair 	  review 	  part 	  promotion 																																																				
2838	  oili 	  condition 	  hydrat 	  hair 	  smooth 	  day 	  hair 	  condition 	  leav 	  condit 	  haha 	  need 	  style 	  set 	  loreal 	  clay 	  product 	  product 	  test 	  opinion 	  part 	  promotion 																																									
2839	  product 	  root 	  sinc 	  hair 	  color 	  end 	  day 	  day 	  season 	  condition 	  end 	  hair 	  iv 	  use 	  condition 	  match 	  shampoo 	  fan 	  product 	  super 	  definit 	  condition 	  feel 	  weightoil 	  hair 	  hydrat 	  end 	  hair 	  le 	  dri 	  use 																																
2840	  product 	  test 	  purpos 	  influenster 	  use 	  mask 	  shampoo 	  condition 	  thank 	  didnt 	  end 	  feel 	  hour 	  review 	  part 	  promotion 																																															
2841	  receiv 	  review 	  influenster 	  hair 	  feel 	  product 	  use 	  time 	  week 	  restor 	  hair 	  deff 	  review 	  part 	  promotion 																																																
2842	  product 	  influenst 	  probabl 	  condition 	  iv 	  hair 	  silki 	  stay 	  way 	  hour 	  definit 	  product 	  look 	  condition 	  realli 	  work 	  review 	  part 	  promotion 																																												
2843	  time 	  test 	  purpos 	  product 	  hair 	  lot 	  day 	  review 	  part 	  promotion 																																																					
2844	  condition 	  root 	  end 	  split 	  condition 	  iv 	  use 	  root 	  hair 	  time 	  feel 	  condition 	  rest 	  help 	  oil 	  hair 	  light 	  dri 	  product 	  exchang 	  review 	  review 	  part 	  promotion 																																							
2845	  receiv 	  product 	  complimentari 	  influenster 	  favorit 	  conditioner 	  clay 	  hair 	  mask 	  shampoo 	  shampoo 	  mask 	  condition 	  revit 	  moistur 	  hair 	  goe 	  way 	  filmy 	  staticlike 	  use 	  conditioner 	  iv 	  finish 	  use 	  complimentari 	  hair 	  system 	  review 	  part 	  promotion 																																
2846	  condition 	  test 	  purposenonetheless 	  opinion 	  work 	  conditioner 	  use 	  shampoo 	  clean 	  rins 	  watery 	  love 	  fruiti 	  scent 	  part 	  promotion 																																															
2847	  product 	  test 	  opinion 	  hair 	  part 	  promotion 																																																									
2848	  peopl 	  complimentari 	  test 	  review 	  conditioner 	  hair 	  hair 	  silki 	  look 	  volume 	  hair 	  review 	  part 	  promotion 																																																	
2849	  tri 	  tri 	  kind 	  product 	  condition 	  hair 	  finit 	  bit 	  way 	  product 	  trial 	  use 	  wow 	  loan 	  condition 	  loreal 	  clay 	  maximum 	  hair 	  manag 	  aroma 	  product 	  test 	  use 	  revis 	  account 	  everyon 	  opinion 	  regard 	  product 	  review 																																
2850	  receiv 	  coupl 	  time 	  oil 	  problem 	  skin 	  review 	  part 	  promotion 																																																						
2851	  love 	  well 	  compliment 	  shampoo 	  mask 	  purpos 	  review 	  hair 	  root 	  stay 	  day 	  review 	  part 	  promotion 																																																	
2852	  product 	  conditioner 	  deal 	  dri 	  hair 	  dont 	  abl 	  care 	  issue 	  test 	  opinion 	  review 	  part 	  promotion 																																																	
2853	  condition 	  clay 	  mask 	  influenst 	  review 	  purpos 	  abl 	  tri 	  bit 	  opinion 	  realli 	  way 	  hair 	  look 	  system 	  hair 	  root 	  realli 	  way 	  hair 	  part 	  promotion 																																									
2854	  product 	  hair 	  smooth 	  greasi 	  well 	  condition 	  tame 	  hair 	  hair 	  review 	  part 	  promotion 																																																			
2855	  color 	  courtesi 	  paris 	  love 	  condition 	  thicker 	  hair 	  greasi 	  leav 	  realli 	  scent 	  hair 	  review 	  part 	  promotion 																																																
2856	  product 	  hair 	  hair 	  visit 	  review 	  part 	  promotion 																																																								
2857	  condition 	  test 	  purpos 	  im 	  glad 	  hair 	  product 	  im 	  believer 	  condition 	  silky 	  color 	  treat 	  hair 	  benefit 	  clay 	  hair 	  pleasantli 	  review 	  part 																																											
2858	  product 	  greasi 	  hair 	  hour 	  combin 	  pre 	  wash 	  mask 	  condition 	  end 	  feel 	  hour 	  wash 	  i 	  product 	  test 	  purpos 	  opinion 	  review 	  part 																																											
2859	  product 	  think 	  hair 	  time 	  result 	  hair 	  dryness 	  sister 	  use 	  receiv 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																															
2860	  tri 	  test 	  purpos 	  view 	  love 	  conditioner 	  realli 	  hair 	  leav 	  hair 	  tangle 	  review 	  part 	  promotion 																																																	
2861	  share 	  companion 	  shampoo 	  clay 	  mask 	  help 	  hair 	  part 	  promotion 																																																						
2862	  condition 	  extraordinari 	  clay 	  hair 	  system 	  product 	  guy 	  voxbox 	  sinc 	  combin 	  hair 	  root 	  end 	  dri 	  shampoo 	  holi 	  product 	  hair 	  system 	  refin 	  purifi 	  remov 	  oil 	  scalp 	  hair 	  face 	  beauti 	  trend 	  appli 	  scalp 	  oil 																																
2863	  review 	  boy 	  glad 	  leav 	  hair 	  manag 	  smell 	  anyon 	  hair 	  try 	  review 	  part 	  promotion 																																																		
2864	  pack 	  hair 	  cant 	  use 	  condit 	  shampoo 	  littl 	  end 	  condition 	  condition 	  thick 	  feel 	  heavi 	  hair 	  product 	  definit 	  product 	  part 	  promotion 																																												
2865	  mask 	  product 	  absolut 	  work 	  advertis 	  reduc 	  oil 	  scalp 	  hair 	  review 	  part 	  promotion 																																																			
2866	  root 	  shampoo 	  conditioner 	  hair 	  goal 	  leav 	  hair 	  review 	  part 	  promotion 																																																					
2867	  conditioner 	  end 	  excit 	  line 	  condition 	  smell 	  weird 	  hair 	  hair 	  easi 	  wash 	  hair 	  product 	  opinion 	  ill 	  review 	  part 	  promotion 																																													
2868	  wavi 	  hair 	  brush 	  hair 	  review 	  part 	  promotion 																																																								
2869	  product 	  dri 	  hair 	  root 	  ador 	  voxbox 	  freebie 	  ill 	  recognenaces 	  part 	  promotion 																																																				
2870	  describ 	  test 	  opinion 	  love 	  stuff 	  moistur 	  color 	  treat 	  hair 	  review 	  part 	  promotion 																																																			
2871	  product 	  conditioner 	  influenst 	  condition 	  iv 	  review 	  part 	  promotion 																																																							
2872	  product 	  test 	  im 	  happi 	  realli 	  part 	  promotion 																																																								
2873	  iv 	  influenst 	  test 	  product 	  magic 	  hair 	  influenster 	  product 	  hair 	  review 	  part 	  promotion 																																																			
2874	  complementari 	  condition 	  product 	  product 	  receiv 	  influenster 	  product 	  refresh 	  smell 	  aroma 	  smell 	  hair 	  profuct 	  iv 	  use 	  condition 	  combin 	  week 	  way 	  condition 	  use 	  time 	  greasi 	  film 	  product 	  iv 	  wash 	  easili 	  hair 	  color 	  treat 																																
2875	  product 	  thankyou 	  voxbox 	  review 	  part 	  promotion 																																																									
2876	  condition 	  conjunct 	  premask 	  shampoo 	  hair 	  hair 	  get 	  day 	  extend 	  hair 	  everi 	  day 	  day 	  oil 	  product 	  rang 	  realli 	  feel 	  oil 	  root 	  mask 	  hair 	  shower 	  shampoo 	  condition 	  range 	  receiv 	  influenst 	  test 	  opinion 	  review 																																
2877	  stop 	  hair 	  leav 	  hair 	  greasi 	  day 	  wash 	  problem 	  fan 	  product 	  test 	  feedback 	  opinion 	  review 	  part 	  promotion 																																															
2878	  use 	  use 	  paul 	  mitchel 	  condition 	  stuff 	  smell 	  husband 	  smell 	  combo 	  scalp 	  product 	  review 	  opinion 	  review 	  part 	  promotion 																																														
2879	  condition 	  product 	  hair 	  time 	  hair 	  afternoon 	  product 	  realli 	  help 	  product 	  influenster 	  thank 	  creat 	  product 	  extraordinaryclay 	  review 	  part 	  promotion 																																													
2880	  product 	  feel 	  moisture 	  definit 	  hair 	  routin 	  root 	  end 	  i 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																
2881	  product 	  complimentari 	  test 	  purpose 	  super 	  excit 	  product 	  work 	  mask 	  wash 	  shampoo 	  use 	  conditioner 	  hair 	  oil 	  day 	  bare 	  day 	  end 	  feel 	  day 	  review 	  part 	  promotion 																																							
2882	  use 	  test 	  opinion 	  excit 	  receiv 	  conditioner 	  look 	  abnd 	  condition 	  job 	  job 	  return 	  salon 	  review 	  part 	  promotion 																																															
2883	  product 	  product 	  conjunct 	  prshampoo 	  masqu 	  shampoo 	  realli 	  enjoy 	  conditioner 	  job 	  hair 	  hair 	  smell 	  volumin 	  product 	  influenst 	  review 	  opinion 	  review 	  part 																																											
2884	  receiv 	  test 	  influenster 	  love 	  end 	  hydrat 	  review 	  part 	  promotion 																																																						
2885	  condition 	  condit 	  complimentari 	  loreal 	  order 	  opinion 	  product 	  hesit 	  hair 	  lot 	  hair 	  lot 	  use 	  clay 	  mask 	  clay 	  shampoo 	  conditioner 	  amount 	  condition 	  immedi 	  conditioner 	  work 	  product 	  use 	  mask 	  week 	  use 	  shampoo 	  conditioner 	  part 																																
2886	  product 	  clay 	  mask 	  condition 	  thick 	  time 	  hair 	  leav 	  smell 	  review 	  part 	  promotion 																																																			
2887	  love 	  step 	  rebalanc 	  conditioner 	  pretti 	  pretti 	  packag 	  product 	  lather 	  rins 	  feel 	  reach 	  conditioner 	  dispense 	  smell 	  fragranc 	  point 	  end 	  feel 	  alway 	  sit 	  rins 	  hair 	  im 	  mind 	  scalp 	  fresh 	  smell 	  end 	  pure 	  silk 																																
2888	  product 	  conditioner 	  work 	  price 	  complement 	  match 	  shampoo 	  smell 	  moistur 	  hair 	  gooey 	  receiv 	  product 	  test 	  purpose 	  review 	  part 	  promotion 																																													
2889	  product 	  treat 	  hair 	  pain 	  dye 	  especi 	  pain 	  fade 	  super 	  hair 	  wash 	  condition 	  smell 	  overli 	  effect 	  hair 	  part 	  promotion 																																													
2890	  test 	  rest 	  system 	  test 	  review 	  opinion 	  conditioner 	  hair 	  hair 	  start 	  use 	  entir 	  clay 	  system 	  review 	  part 	  promotion 																																														
2891	  product 	  clay 	  root 	  mask 	  shampoo 	  line 	  hair 	  shini 	  bounci 	  day 	  look 	  greasi 	  realli 	  knock 	  park 	  clay 	  line 	  fan 	  product 	  test 	  review 	  part 	  promotion 																																								
2892	  product 	  test 	  purpose 	  love 	  kind 	  hair 	  review 	  part 	  promotion 																																																						
2893	  price 	  tri 	  influenster 	  hour 	  challeng 	  hair 	  condition 	  leav 	  hair 	  silki 	  doesnt 	  hair 	  mat 	  hair 	  doesnt 	  part 	  promotion 																																														
2894	  im 	  point 	  condition 	  hair 	  oili 	  review 	  part 	  promotion 																																																							
2895	  product 	  condition 	  user 	  hair 	  end 	  try 	  figur 	  im 	  gonna 	  use 	  condition 	  review 	  part 	  promotion 																																																	
2896	  part 	  test 	  opinion 	  product 	  claim 	  afraid 	  conditioner 	  hair 	  dri 	  hair 	  hair 	  volume 	  feel 	  review 	  part 	  promotion 																																															
2897	  way 	  clay 	  hair 	  care 	  system 	  leav 	  hair 	  hydrat 	  end 	  hair 	  receiv 	  test 	  review 	  part 	  promotion 																																																
2898	  realli 	  condition 	  job 	  condit 	  hair 	  hair 	  look 	  hour 	  product 	  exchang 	  review 	  review 	  part 	  promotion 																																																	
2899	  condition 	  product 	  job 	  course 	  add 	  drop 	  smell 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																		
2900	  product 	  influenst 	  im 	  hair 	  smell 	  review 	  part 	  promotion 																																																							
2901	  realli 	  test 	  purpos 	  conditioner 	  super 	  flow 	  hair 	  hair 	  rebalanc 	  wash 	  review 	  part 	  promotion 																																																		
2902	  horribl 	  enjoy 	  conditioner 	  product 	  extraordinari 	  clay 	  line 	  hair 	  shini 	  light 	  receiv 	  product 	  test 	  purpos 	  review 	  review 	  part 	  promotion 																																													
2903	  product 	  day 	  hair 	  line 	  clay 	  haircar 	  hair 	  everi 	  time 	  conditioner 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																														
2904	  love 	  complimentari 	  influenster 	  use 	  condition 	  mask 	  week 	  system 	  condition 	  use 	  mask 	  shampoo 	  sinc 	  littl 	  end 	  hair 	  condition 	  rins 	  soft 	  oil 	  wonderful 	  ill 	  purchas 	  part 	  promotion 																																						
2905	  receiv 	  conditioner 	  thick 	  hair 	  use 	  condition 	  hair 	  product 	  hair 	  healthi 	  smooth 	  use 	  love 	  scent 	  influenster 	  review 	  part 	  promotion 																																													
2906	  conditioner 	  influenst 	  use 	  condition 	  hair 	  hair 	  get 	  day 	  fantast 	  plan 	  review 	  part 	  promotion 																																																		
2907	  receiv 	  formula 	  conditioner 	  weight 	  super 	  thick 	  hair 	  curl 	  hair 	  tri 	  conditioner 	  hair 	  becom 	  mat 	  nightmar 	  shower 	  curl 	  brush 	  minut 	  ordeal 	  veri 	  curli 	  nightmare 	  condition 	  tangl 	  fight 	  minion 	  corner 	  result 	  hair 	  curli 																																
2908	  product 	  wait 	  wash 	  greas 	  hair 	  review 	  part 	  promotion 																																																							
2909	  leav 	  test 	  review 	  part 	  promotion 																																																										
2910	  product 	  hair 	  duper 	  receiv 	  complimentari 	  influenst 	  review 	  part 	  promotion 																																																						
2911	  product 	  hair 	  shower 	  wash 	  hair 	  dryer 	  use 	  product 	  coupl 	  clay 	  mask 	  work 	  wonder 	  hair 	  volumin 	  oil 	  hour 	  receiv 	  system 	  product 	  review 	  opinion 	  review 	  part 	  promotion 																																						
2912	  system 	  test 	  definit 	  hair 	  prevent 	  root 	  part 	  promotion 																																																							
2913	  condition 	  condition 	  let 	  lot 	  hair 	  promis 	  work 	  hair 	  oil 	  smell 	  pretti 	  hour 	  tri 	  revieweach 	  time 	  ad 	  musthav 	  hair 	  receiv 	  product 	  purpos 	  influenst 	  exchang 	  truth 	  review 	  product 	  opinion 	  base 	  sever 	  product 	  review 																																
2914	  realli 	  clay 	  mask 	  hair 	  wow 	  realli 	  realli 	  smell 	  hair 	  sinc 	  iv 	  use 	  product 	  test 	  purpos 	  truli 	  review 	  part 	  promotion 																																												
2915	  receiv 	  condition 	  price 	  love 	  moistur 	  hair 	  product 	  complementari 	  test 	  purpose 	  review 	  part 	  promotion 																																																		
2916	  product 	  vox 	  box 	  try 	  amaz 	  amaz 	  use 	  product 	  line 	  root 	  day 	  struggl 	  day 	  hair 	  purchas 	  part 	  promotion 																																														
2917	  realli 	  test 	  purpos 	  way 	  end 	  hair 	  phenomen 																																																								
2918	  favorit 	  conditioner 	  feel 	  wash 	  easili 	  shini 	  oil 	  hair 	  extraordinari 	  clay 	  system 	  definit 	  future 	  hair 	  oil 	  sever 	  day 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																								
2919	  receiv 	  hair 	  care 	  system 	  hair 	  realli 	  feel 	  help 	  scalp 	  sinc 	  use 	  system 	  gain 	  day 	  hair 																																																
2920	  use 	  collect 	  influenst 	  howev 	  opinion 	  item 	  month 	  hair 	  root 	  end 	  dry 	  iv 	  collect 	  realli 	  root 	  use 	  clay 	  howev 	  collection 	  review 	  promotion 																																										
2921	  hair 	  week 	  hair 	  love 	  smell 	  bit 	  product 	  work 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																																	
2922	  product 	  shiny 	  hair 	  care 	  line 	  review 	  part 	  promotion 																																																							
2923	  product 	  test 	  opinion 	  hour 	  challeng 	  chang 	  hair 	  thank 	  influenst 	  lorealhair 	  review 	  part 	  promotion 																																																		
2924	  condition 	  use 	  hair 	  end 	  product 	  gentl 	  hair 	  picki 	  condition 	  end 	  love 	  product 	  part 	  trio 	  help 	  root 	  dri 	  end 	  hair 	  find 	  end 	  dryer 	  condition 	  isnt 	  moistur 	  product 	  exchang 	  review 	  review 	  part 	  promotion 																																
2925	  end 	  slip 	  hair 	  hair 	  love 	  light 	  scent 	  realli 	  definit 	  try 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																														
2926	  receiv 	  hair 	  frizzi 	  end 	  bleach 	  hair 	  unbleach 	  condition 	  distinct 	  smell 	  hair 	  distribut 	  quickli 	  use 	  do 	  minut 	  rins 	  build 	  receiv 	  tri 	  review 	  opinion 																																									
2927	  condition 	  influenst 	  complimentari 	  review 	  opinion 	  shampoo 	  love 	  conditioner 	  collection 	  hair 	  look 	  product 	  review 	  part 	  promotion 																																																
2928	  test 	  condit 	  end 	  realli 	  rins 	  hair 	  shini 	  weight 	  realli 	  appreciate 	  continu 	  use 	  product 	  product 	  tri 	  opinion 	  review 	  part 	  promotion 																																												
2929	  thank 	  littl 	  month 	  absolut 	  hair 	  type 	  oili 	  root 	  dri 	  tip 	  hair 	  hour 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																													
2930	  step 	  extraordinaryclay 	  voxbox 	  condition 	  hair 	  smell 	  hydrat 	  root 	  clea 	  im 	  loveinfluenst 	  ad 	  contest 	  review 	  part 	  promotion 																																															
2931	  use 	  triniti 	  clay 	  product 	  hair 	  day 	  part 	  promotion 																																																							
2932	  product 	  loreal 	  clay 	  rebalanc 	  condition 	  hair 	  look 	  condition 	  thinner 	  greasi 	  residueth 	  condition 	  help 	  oil 	  hair 	  dri 	  alreadi 	  end 	  fact 	  condition 	  hair 	  love 	  smell 	  hair 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																	
2933	  product 	  influenst 	  program 	  im 	  glad 	  abl 	  get 	  alway 	  product 	  help 	  problem 	  combin 	  hair 	  mask 	  step 	  trio 	  product 	  help 	  hair 	  day 	  girl 	  hair 	  product 	  work 	  review 	  part 	  promotion 																																				
2934	  influenst 	  test 	  start 	  use 	  product 	  hair 	  product 	  smell 	  use 	  condition 	  mask 	  shampoo 	  loeal 	  clay 	  product 	  line 	  product 	  togeth 	  product 	  line 	  sample 	  review 	  part 	  promotion 																																							
2935	  disclosure 	  extraordinaryclay 	  voxbox 	  fight 	  oilyroot 	  hydrat 	  easi 	  use 	  system 	  stuff 	  work 	  lovee 	  claymask 	  tooso 	  volumizing 	  def 	  purchas 	  entir 	  system 	  thank 	  contest 	  receiv 	  test 	  review 	  part 	  promotion 																																					
2936	  wash 	  product 	  test 	  purpose 	  product 	  leav 	  hair 	  leav 	  hair 	  price 	  review 	  part 	  promotion 																																																		
